Nhận xét đánh giá,Cảm xúc,,,,,
Giáo trình không tập trung vào kĩ năng của sinh viên.,4,,,,,
Giáo trình không tương thích với nhu cầu học tập của sinh viên.,4,,,,,
Giáo trình không phù hợp với sinh viên.,4,,,,,
Giáo trình không phù hợp với các tiêu chuẩn nhà nước.,4,,,,,
Giáo trình không phù hợp cho những người học mới.,4,,,,,
"Giáo trình không liên kết với thực tiễn, không giúp sinh viên phát triển kĩ năng thực tiễn.",4,,,,,
Giáo trình không giới thiệu cho sinh viên các công cụ cần thiết trong công việc.,4,,,,,
Giáo trình không giúp sinh viên hiểu rõ được nhu cầu của nhà tuyển dụng.,4,,,,,
Giáo trình không cập nhật với công nghệ hiện tại.,4,,,,,
Giáo trình không cập nhật với cuộc sống hiện tại.,4,,,,,
Giáo trình không cập nhật và không đưa ra thông tin mới nhất.,4,,,,,
"Giáo trình không cập nhật liên tục, không đáp ứng được với sự phát triển nhanh chóng của ngành học.",4,,,,,
Giáo trình không có tính ứng dụng.,4,,,,,
Giáo trình không có tính hữu dụng cho sinh viên.,4,,,,,
Giáo trình không cung cấp đầy đủ thông tin và dữ liệu thực tiễn.,4,,,,,
"Giáo trình khó hiểu, không tương thích với công việc sau này.",4,,,,,
"Giáo trình học tập quá cũ, không phù hợp với thời đại hiện nay.",4,,,,,
Giáo trình của trường còn cũ kỹ khiến sinh viên khó học tập và nắm bắt được nội dung.,4,,,,,
Giáo trình của thầy quá khó hiểu.,4,,,,,
Giáo trình của thầy quá cứng nhắc và chung chung.,4,,,,,
Giáo trình của thầy quá cũ và không phù hợp với thực tế.,4,,,,,
Giáo trình của thầy không hữu ích với sinh viên.,4,,,,,
Giáo trình của thầy không cập nhật thường xuyên.,4,,,,,
Giáo trình của thầy không có tính ứng dụng cao.,4,,,,,
Giáo trình của thầy chẳng có gì hấp dẫn.,4,,,,,
Giáo trình cũ và không cập nhật.,4,,,,,
Giáo trình chưa đủ cập nhật về xu hướng thị trường.,4,,,,,
Giáo trình chưa được cập nhật theo xu hướng mới nhất.,4,,,,,
"Giáo dục đại học quá tập trung vào lý thuyết, không có bất kỳ bài tập thực tế nào.",4,,,,,
Giá trị lời khuyên từ giáo viên không đủ để giúp sinh viên tiến bộ hơn.,4,,,,,
Giá tiền học phí quá cao so với chất lượng đào tạo và cơ sở vật chất.,4,,,,,
"Giá cả cắt cổ cho dịch vụ ăn uống và phục vụ trong trường, không hợp lý so với chất lượng.",4,,,,,
Giaso viên dạy quá nhanh,4,,,,,
Giao viên nhiệt tình,4,,,,,
Giao viên day nhanh cưc ki,4,,,,,
giang viên vui ve thân thiên tao không khi hoc tâp tôt   ,4,,,,,
Giang viên nhiệt tình,4,,,,,
Giang viên dạy tốt,4,,,,,
giang viên dạy nhiệt tình dễ hiểu,4,,,,,
Ghế ngồi trong phòng học rất khó ngồi thoải mái.,4,,,,,
"Ghế ngồi trong phòng học quá cứng và không thoải mái, học sinh cảm thấy đau lưng sau khi ngồi lâu.",4,,,,,
"Ghế ngồi trong phòng học bẩn, không thoải mái.",4,,,,,
Em không thu được gì từ môn học của thầy.,4,,,,,
Em cảm thấy bạn này rất khó chịu vì hay đưa ra ý kiến trái chiều khi cả nhóm đồng ý với ý kiến khác.,4,,,,,
"Dịch vụ ăn uống trong trường quá đắt, không đáp ứng được nhu cầu của sinh viên.",4,,,,,
Dịch vụ ăn uống trong trường không đảm bảo hợp vệ sinh và chất lượng.,4,,,,,
dạy được,4,,,,,
Dạy đúng nội dung ghê,4,,,,,
dạy tốt,4,,,,,
Dạy thiếu trực quan và quá tập trung vào lý thuyết.,4,,,,,
Dạy thiếu thực tiễn và học tập linh hoạt.,4,,,,,
dạy rất tốt,4,,,,,
Dạy quá đơn điệu và không có thú vị gì để học.,4,,,,,
Dạy quá sai lầm và chẳng có gì học hỏi được.,4,,,,,
Dạy quá nhiều nối tiếp và không có thời gian để nghỉ ngơi.,4,,,,,
dạy quá nhiều khái niệmchép bài nhiều hơn làm bài tập,4,,,,,
dạy quá mơ hồ,4,,,,,
Dạy quá lý thuyết và thiếu thực tiễn.,4,,,,,
Dạy quá chán và chẳng có gì đặc sắc để học hỏi.,4,,,,,
Dạy hay chuyên sâu,4,,,,,
Dạy hay,4,,,,,
Dạy cũng tạm được,4,,,,,
Dạy chẳng đầy đủ kiến thức và quá nhiều lý thuyết.,4,,,,,
Dạy chậm chữa và chẳng đầy đủ kiến thức.,4,,,,,
Dạy chậm chữa chẳng kịp học đầy đủ nội dung.,4,,,,,
Dạy chưa đầy đủ và không có nhiều hỗ trợ từ giảng viên.,4,,,,,
Dạ em không dám có ý kiến gì hết,4,,,,,
"Dù có thắc mắc thế nào cũng không thể hỏi giảng viên này được, vì họ tham lam về thời gian của mình.",4,,,,,
Dê hiêu,4,,,,,
Dc,4,,,,,
"Cứ tưởng giảng viên là người có trách nhiệm, nhưng giảng viên này chịu trách nhiệm rất kém.",4,,,,,
Cậu ta đã tỏ ra vô cùng thiếu kiên nhẫn và khó chịu.,4,,,,,
Cậu ta toàn tỏ ra vô cùng ích kỉ và chỉ quan tâm đến bản thân mình.,4,,,,,
Cậu ta toàn gây rắc rối với mọi người và lại còn không thể hỗ trợ được ai cả.,4,,,,,
Cậu ta thực sự không biết lắng nghe.,4,,,,,
Cậu ta suốt ngày chỉ biết nói xấu người khác và thậm chí còn lan truyền những tin đồn sai lệch.,4,,,,,
Cậu ta suốt ngày chỉ biết nhạo báng và chế giễu người khác.,4,,,,,
Cậu ta suốt ngày chỉ biết dằn xì trét người khác.,4,,,,,
Cậu ta luôn tỏ ra vô tâm và không hề có sự ghét dân tộc.,4,,,,,
Cậu ta luôn tỏ ra vô sỉ và không hề có lòng biết ơn.,4,,,,,
Cậu ta luôn thấy mọi thứ đều thuận lợi cho mình.,4,,,,,
Cậu ta luôn thái độ tự cao tự đại.,4,,,,,
Cậu ta luôn cố gắng đánh bại người khác.,4,,,,,
Cậu ta luôn cố gắng lấy mọi thứ của người khác.,4,,,,,
Cậu ta không tôn trọng người khác.,4,,,,,
Cậu ta không thể giữ bí mật về bản thân mình.,4,,,,,
Cậu ta không quan tâm đến yêu cầu của người khác.,4,,,,,
Cậu ta không bao giờ hoàn thành công việc theo đúng tiến độ.,4,,,,,
Cậu ta không bao giờ cập nhật kiến thức mới.,4,,,,,
Cậu ta chỉ tập trung vào mình mà không quan tâm đến người khác.,4,,,,,
Cậu ta chỉ quan tâm đến chính mình và không quan tâm đến người khác.,4,,,,,
"Cậu ta chỉ muốn đạt được mục tiêu của chính mình, không quan tâm đến sự hợp tác.",4,,,,,
Cậu ta chỉ lo lăng cho mình mà không bao giờ lắng nghe người khác.,4,,,,,
Cần tích cực hơn trong việc giảng giải code,4,,,,,
cần khắc phục khả năng truyền đạt kiến thức đến sinh viên ,4,,,,,
cảm thấy sợ vs không khí môn học,4,,,,,
"Cảm thấy bị buộc vào hợp đồng nơi ở của trường, không thể ra ngoài tìm kiếm cho mình nơi ở tiện nghi hơn.",4,,,,,
Cảm giác không tốt trong suốt thời gian học tập tại trường này.,4,,,,,
Cả nhóm bị ảnh hưởng bởi lối tư duy của một số bạn không hiệu quả cho dự án.,4,,,,,
Cả lớp đều khó chịu với thái độ kiêu ngạo của anh.,4,,,,,
Cả lớp đều khó chịu với những câu hỏi vớ vẩn của anh ấy.,4,,,,,
Cả lớp khó chịu với sự chuyên chú của cô ấy vào chuyện riêng tư khi đang giảng dạy.,4,,,,,
"Cư xử rất thiếu văn minh trong các buổi thảo luận, cứ chỉ biết làm loạn.",4,,,,,
Cơ sở vật chất ở trường thật kém. Phòng học thiếu tiện nghi và không đủ chỗ ngồi.,4,,,,,
"Cơ sở vật chất tệ, không đáp ứng nhu cầu học tập.",4,,,,,
Cơ sở vật chất tại trường này thật tệ hại.,4,,,,,
Cơ sở vật chất trong khuôn viên đại học này thật kém cỏi!,4,,,,,
"Cơ sở vật chất thiếu thốn, không đáp ứng được nhu cầu của sinh viên.",4,,,,,
Cơ sở vật chất thiếu an toàn.,4,,,,,
"Cơ sở vật chất quá kém, không phù hợp với nhu cầu của sinh viên.",4,,,,,
"Cơ sở vật chất kém chất lượng, phòng học tối tăm.",4,,,,,
"Cơ sở vật chất kém chất lượng, cảm giác bẩn thỉu khi sử dụng.",4,,,,,
Cơ sở vật chất kém chất lượng đã làm ảnh hưởng đến tâm trạng của tôi khi tham gia các hoạt động học tập và nghiên cứu tại trường.,4,,,,,
Cơ sở vật chất không đủ cho số lượng sinh viên.,4,,,,,
Cơ sở vật chất không đáp ứng đầy đủ nhu cầu của sinh viên.,4,,,,,
Cơ sở vật chất không đáp ứng được nhu cầu của sinh viên.,4,,,,,
"Cơ sở vật chất của trường tệ, không đáp ứng được nhu cầu học tập của sinh viên.",4,,,,,
Cơ sở vật chất của trường tôi thực sự là một nỗi ám ảnh trong quá trình học tập và nghiên cứu của tôi tại đây.,4,,,,,
"Cơ sở vật chất của trường tôi rất kém chất lượng, gây khó khăn cho việc học tập và nghiên cứu.",4,,,,,
"Cơ sở vật chất của trường tôi quá cũ kỹ, không còn phù hợp với nhu cầu và tiêu chuẩn của đại học hiện đại.",4,,,,,
Cơ sở vật chất của trường quá tệ.,4,,,,,
Cơ sở vật chất của trường quá cũ kỹ và bị lỗi thời.,4,,,,,
"Cơ sở vật chất của trường này đang dần xuống cấp, không được bảo trì.",4,,,,,
Cơ sở vật chất của trường không phù hợp cho sinh viên có nhu cầu về khuyết tật.,4,,,,,
Cơ sở vật chất của trường bị hư hỏng nhiều.,4,,,,,
"Cơ sở hạ tầng thiếu thốn, không đáp ứng được nhu cầu của sinh viên.",4,,,,,
Cơ sở hạ tầng của trường chưa được phát triển và nâng cấp đầy đủ.,4,,,,,
cũng được,4,,,,,
Căng thẳng khi học môn này,4,,,,,
Công trình xây dựng và sửa chữa kéo dài quá lâu gây cản trở.,4,,,,,
Công trình xây dựng gây phiền nhiễu.,4,,,,,
Công nghệ đang sử dụng trong quá trình giảng dạy chưa đáp ứng được nhu cầu của thời đại.,4,,,,,
Cô ấy đã thể hiện sự thiếu thận trọng trong việc giữ bí mật của nhóm.,4,,,,,
Cô ấy đã dùng ngôn ngữ không phù hợp trong lớp học nhiều lần.,4,,,,,
Cô ấy đánh giá quá cao bản thân.,4,,,,,
Cô ấy đánh giá cao bản thân mình quá đà.,4,,,,,
Cô ấy tự cho mình là người hoàn hảo mà không hề thấy nản chí.,4,,,,,
Cô ấy tách riêng và thường không nói chuyện với nhóm trong khi làm việc nhóm.,4,,,,,
Cô ấy toàn đòi hỏi quá nhiều và không hề biết cách tôn trọng thời gian của người khác.,4,,,,,
Cô ấy toàn tập trung vào học tập và không chú ý tới những người xung quanh.,4,,,,,
Cô ấy thường xuyên ức hiếp những người khác trong lớp.,4,,,,,
"Cô ấy thường xuyên ở viện, không tập trung vào giảng dạy và không thể hiện sự tận tâm với người học.",4,,,,,
Cô ấy thường xuyên đứng trên người khác để tỏ ra thông minh.,4,,,,,
Cô ấy thường xuyên đến trễ và bỏ lỡ các buổi học quan trọng.,4,,,,,
Cô ấy thường xuyên đến muộn và bỏ lỡ các buổi học.,4,,,,,
Cô ấy thường xuyên đặt ra một số tiêu chuẩn không thực tế để đánh giá người khác.,4,,,,,
Cô ấy thường xuyên đưa ra những lời chỉ trích nhẹ nhàng.,4,,,,,
Cô ấy thường xuyên đưa ra lời châm chọc và hay gây rối trong nhóm.,4,,,,,
Cô ấy thường xuyên đòi hỏi quá nhiều và lại còn không biết cách cảm thông.,4,,,,,
Cô ấy thường xuyên đánh giá thấp những người khác và luôn cho rằng mình là tốt nhất.,4,,,,,
Cô ấy thường xuyên đánh giá thấp những người khác khi chúng ta làm việc nhóm.,4,,,,,
"Cô ấy thường xuyên đánh chửi, xúc phạm người khác.",4,,,,,
Cô ấy thường xuyên trì hoãn các dự án và không bao giờ giúp đỡ đồng nghiệp của mình.,4,,,,,
Cô ấy thường xuyên tránh mang trách nhiệm và lẩn trốn những công việc khó khăn.,4,,,,,
Cô ấy thường xuyên phát hiện ra những sai lầm của người khác.,4,,,,,
Cô ấy thường xuyên phát biểu một số lời cay độc.,4,,,,,
Cô ấy thường xuyên phàn nàn về mọi thứ trong lớp và cho rằng mình là nạn nhân.,4,,,,,
Cô ấy thường xuyên mất kiên nhẫn với người khác và không thể kiểm soát cảm xúc của mình.,4,,,,,
"Cô ấy thường xuyên muốn học cùng nhóm mình, nhưng mãi mãi chỉ làm phiền.",4,,,,,
"Cô ấy thường xuyên làm việc sai, gây khó khăn cho những người khác.",4,,,,,
Cô ấy thường xuyên làm gián đoạn lớp học vì cười cợt hoặc nói chuyện phiếm.,4,,,,,
Cô ấy thường xuyên gây gổ trong nhóm vì mâu thuẫn với người khác.,4,,,,,
Cô ấy thường xuyên cãi vã với người khác và không có tinh thần đồng đội.,4,,,,,
Cô ấy thường xuyên cà khịa và làm khó người khác.,4,,,,,
Cô ấy thường xuyên coi thường những người không giống mình.,4,,,,,
Cô ấy thường tỏ ra thiếu trách nhiệm và không chịu đóng vai trò của mình trong nhóm.,4,,,,,
Cô ấy thường tránh những trách nhiệm đối với nhóm của mình.,4,,,,,
Cô ấy thường quá mệt mỏi và không đủ năng lượng để hoàn thành công việc của mình.,4,,,,,
Cô ấy thường nói chuyện trái chiều và không có tư duy tổng thể.,4,,,,,
Cô ấy thường nói chuyện phũ phàng và không có tinh thần hỗ trợ.,4,,,,,
Cô ấy thường không tôn trọng người khác và hay qua mặt họ.,4,,,,,
Cô ấy thường không chấp nhận thấy lỗi của mình và cố xử lí thông qua người khác.,4,,,,,
"Cô ấy thường khiến mọi người phải chờ đợi, không tôn trọng thời gian của những người khác.",4,,,,,
Cô ấy thường khiếm nhã và khó chịu với những người xung quanh.,4,,,,,
Cô ấy thường hay chê bai người khác một cách không cần thiết.,4,,,,,
Cô ấy thường giữ ý kiến của mình cho riêng mình và không chia sẻ với người khác.,4,,,,,
Cô ấy thường có một cái đầu toàn là những hi vọng không thực tế.,4,,,,,
Cô ấy thường bị ám ảnh bởi sự thành công của người khác và không có tinh thần đồng đội.,4,,,,,
Cô ấy thì không chịu cạnh tranh mà chỉ muốn làm việc một mình.,4,,,,,
Cô ấy thiếu tình thương gia đình và hay xem thường họ.,4,,,,,
Cô ấy thiếu cảm thông và không có sự đồng cảm với những người khác.,4,,,,,
Cô ấy sống trong thế giới của chính mình và không quan tâm đến những gì xung quanh.,4,,,,,
Cô ấy suy nghĩ rất ít đến người khác và tỏ ra quá ích kỷ.,4,,,,,
Cô ấy rất nghĩ mình đúng và không chấp nhận ý kiến khác.,4,,,,,
Cô ấy rất khó chịu và không thân thiện với mọi người.,4,,,,,
Cô ấy rất khó chịu trong khi làm việc nhóm và luôn muốn kiểm soát nhóm của mình.,4,,,,,
Cô ấy rất ghét người khác vì đủ loại lí do.,4,,,,,
Cô ấy quá ích kỷ và không thể đồng cảm với người khác.,4,,,,,
Cô ấy phớt lờ những lời khuyên từ người khác.,4,,,,,
Cô ấy mà không giải quyết vấn đề trong nhóm thì ai làm đây?,4,,,,,
Cô ấy là người luôn tìm cách xem thường người khác.,4,,,,,
Cô ấy là người không đồng cảm với người khác.,4,,,,,
Cô ấy là người không thật sự quan tâm đến người khác.,4,,,,,
Cô ấy là người không lịch sự trong việc đối xử với người khác.,4,,,,,
Cô ấy là người không biết ơn những gì mọi người đã làm cho cô.,4,,,,,
Cô ấy là người không biết tạo sự thoải mái cho người khác.,4,,,,,
Cô ấy là người không biết tôn trọng của riêng mình.,4,,,,,
Cô ấy là người hay phàn nàn và không bao giờ hài lòng với bất kỳ điều gì.,4,,,,,
Cô ấy là người hay lấy đồ của người khác mà không có sự cho phép của họ.,4,,,,,
"Cô ấy luôn đọc sách trong lớp học, không bao giờ chú ý đến giảng viên hoặc sinh viên khác.",4,,,,,
Cô ấy luôn được ưa chuộng nhưng không phải lúc nào ý tưởng của cô ấy cũng đúng.,4,,,,,
Cô ấy luôn đòi áp đặt ý kiến của mình lên người khác.,4,,,,,
Cô ấy luôn đòi hỏi quá nhiều từ người khác mà không hề cống hiến hoặc đóng góp những thứ tốt.,4,,,,,
Cô ấy luôn đòi hỏi người khác phù hợp với ý của mình mà không quan tâm đến tình hình thực tế.,4,,,,,
Cô ấy luôn đòi hỏi cao hơn khả năng của tôi.,4,,,,,
"Cô ấy luôn xem thường ý kiến của người khác, chứ không quan tâm đến nó.",4,,,,,
Cô ấy luôn xem thường người khác và có tư duy định kiến.,4,,,,,
Cô ấy luôn tự cho mình là đúng và không thể sai.,4,,,,,
Cô ấy luôn tự cho mình là trung tâm của mọi chuyện.,4,,,,,
Cô ấy luôn tự cao tự đại và không chấp nhận việc sai lầm của mình.,4,,,,,
Cô ấy luôn tỏ ra kỳ thị và phân biệt đối xử.,4,,,,,
Cô ấy luôn tỏ ra khó tính và khó hợp tác.,4,,,,,
Cô ấy luôn tỏ ra khinh miệt những người khác.,4,,,,,
Cô ấy luôn tranh luận và hay bị hoàn toàn chìm trong bản thân của mình.,4,,,,,
Cô ấy luôn phản đối ý kiến của người khác mà không có lí do cụ thể.,4,,,,,
Cô ấy luôn phạt tôi mà không giải thích rõ lý do.,4,,,,,
Cô ấy luôn phán xét người khác mà không tôn trọng ý kiến của họ.,4,,,,,
Cô ấy luôn nói về mình và không quan tâm đến ý kiến ​​của người khác.,4,,,,,
Cô ấy luôn nói những lời độc ác và gây sự xung đột cho nhóm.,4,,,,,
Cô ấy luôn nhắm mục tiêu cá nhân và không hề quan tâm đến những người khác.,4,,,,,
Cô ấy luôn muốn làm hết tất cả các nhiệm vụ và bỏ qua những cơ hội hợp tác.,4,,,,,
Cô ấy luôn làm việc mà không suy nghĩ kỹ trước.,4,,,,,
"Cô ấy luôn làm mọi việc trái với ý kiến của nhóm, gây ra sự khó chịu trong nhóm.",4,,,,,
Cô ấy luôn là cám dỗ của nhóm và không ổn định trong việc giữ trật tự.,4,,,,,
Cô ấy luôn khoe khoang về những thành tựu của mình và cảm thấy tự mãn.,4,,,,,
Cô ấy luôn hiểu lầm người khác một cách dễ dàng.,4,,,,,
Cô ấy luôn cố gắng làm trên đầu người khác và là nhân viên nội bộ.,4,,,,,
Cô ấy luôn chỉ trích người khác một cách không tinh tế.,4,,,,,
Cô ấy luôn ca ngợi chính mình và tự cao tự đại.,4,,,,,
Cô ấy luôn bị nóng vội và hay nói năng thiếu suy nghĩ.,4,,,,,
Cô ấy không đủ chuyên nghiệp trong công việc và hay làm việc linh tinh.,4,,,,,
Cô ấy không đối xử công bằng với tất cả học sinh.,4,,,,,
Cô ấy không được tận tâm trong giảng dạy và người học khó hiểu kiến thức.,4,,,,,
Cô ấy không tốt trong quản lý nhóm và thường xuyên để tình hình trôi nổi.,4,,,,,
Cô ấy không tôn trọng sự riêng tư của người khác và hay can thiệp vào chuyện của họ.,4,,,,,
Cô ấy không tin tưởng vào năng lực của người khác.,4,,,,,
Cô ấy không tin tưởng người khác và luôn nghi ngờ hành vi của họ.,4,,,,,
Cô ấy không sáng tạo và không có ý tưởng mới trong các dự án của nhóm.,4,,,,,
Cô ấy không muốn nói chuyện với người khác trong nhóm và thường xuyên tách riêng.,4,,,,,
Cô ấy không khéo léo trong việc giao tiếp và thường xuyên làm các thành viên khác cảm thấy bất lực.,4,,,,,
Cô ấy không hề quan tâm đến bạn bè và thành viên trong nhóm.,4,,,,,
Cô ấy không hề chủ động trong công việc nhóm hoặc nhóm dự án.,4,,,,,
Cô ấy không hề chịu trách nhiệm cho những gì mình đã hứa.,4,,,,,
Cô ấy không giải thích rõ ràng khiến những người học kém tiếng Anh hoang mang.,4,,,,,
Cô ấy không duy trì được mối quan hệ tốt với người khác.,4,,,,,
Cô ấy không có tính kỷ luật và thường xuyên quên mất những nhiệm vụ quan trọng.,4,,,,,
Cô ấy không có tính kiên nhẫn và hay đuổi học sinh ra khỏi lớp.,4,,,,,
Cô ấy không có tâm huyết và thường xuyên bỏ dở công việc giữa chừng.,4,,,,,
Cô ấy không có tinh thần đồng đội và không chịu trách nhiệm trong nhóm.,4,,,,,
Cô ấy không có sự đoàn kết và hay phân rẽ mọi người trong nhóm.,4,,,,,
Cô ấy không có sự thấu hiểu và hay cố gắng hạ bệ người khác để tỏ ra nổi bật.,4,,,,,
Cô ấy không có sự lãnh đạo và hay tỏ ra thụ động.,4,,,,,
Cô ấy không có nổi tiếng và chịu trách nhiệm trong việc lãnh đạo nhóm.,4,,,,,
Cô ấy không có những ý tưởng mới để đóng góp trong dự án nhóm.,4,,,,,
Cô ấy không có nghĩa vụ để hợp tác hoàn thành một số nhiệm vụ trong dự án của nhóm.,4,,,,,
Cô ấy không có khả năng quản lý thời gian và khiến cả nhóm phải đợi.,4,,,,,
Cô ấy không có khả năng giải quyết vấn đề và hay đem về cho người khác giải quyết.,4,,,,,
Cô ấy không chịu tiếp thu và tìm hiểu thêm về những điểm mạnh của người khác.,4,,,,,
"Cô ấy không chịu hợp tác với người khác do cho rằng họ không đủ ""giàu kinh nghiệm"".",4,,,,,
Cô ấy không chịu giúp đỡ tôi trong những tình huống khó khăn.,4,,,,,
Cô ấy không chịu dạy và dẫn dắt các thành viên khác trong nhóm.,4,,,,,
Cô ấy không chịu chia sẻ trách nhiệm trong nhóm và cưỡng ép nhóm làm theo ý mình.,4,,,,,
Cô ấy không biết giúp đỡ các sinh viên dễ bị tốt nghiệp.,4,,,,,
Cô ấy không bao giờ tỏ ra sâu sắc khi nói chuyện với người khác.,4,,,,,
Cô ấy không bao giờ nghĩ đến cảm giác của người khác và chỉ lo lăng cho mình.,4,,,,,
Cô ấy không bao giờ lắng nghe người khác và chỉ suốt ngày nói chuyện vô nghĩa.,4,,,,,
Cô ấy không bao giờ có ý định giúp đỡ bạn bè.,4,,,,,
Cô ấy khá lười biếng và hay trì hoãn công việc.,4,,,,,
Cô ấy hành xử thái quá và không có tinh thần đồng đội.,4,,,,,
Cô ấy hoàn toàn thiếu tôn trọng người khác và chỉ suốt ngày tỏ ra khinh bỉ.,4,,,,,
Cô ấy hay đổ lỗi cho người khác mà không chịu chịu trách nhiệm của mình.,4,,,,,
Cô ấy hay đưa ra ý kiến của mình một cách thiên vị và không quan tâm đến ý kiến của những người khác.,4,,,,,
Cô ấy hay đưa ra những ý tưởng khó thực hiện và không thực tế.,4,,,,,
"Cô ấy hay đưa ra những thông tin sai lệch, dẫn đến việc học sinh mất niềm tin vào giáo viên.",4,,,,,
Cô ấy hay đánh giá cao những học sinh có tiền bạc hoặc tài sản nhiều hơn.,4,,,,,
Cô ấy hay xả stress bằng cách nói xấu người khác.,4,,,,,
"Cô ấy hay xì tai và nói những lời không đúng lúc, khiến cả nhóm không thể cùng hiểu nhau.",4,,,,,
Cô ấy hay tìm cách chia rẽ nhóm và tạo ra mâu thuẫn.,4,,,,,
Cô ấy hay trì hoãn việc làm để cho người khác làm thay.,4,,,,,
Cô ấy hay tranh chấp với người khác và không có tình thương lành mạnh.,4,,,,,
Cô ấy hay thoải mái chứng tỏ là không thể tin tưởng và không giữ lời hứa của mình.,4,,,,,
Cô ấy hay quên trách nhiệm và phải nhắc nhở nhiều lần mới làm xong việc.,4,,,,,
Cô ấy hay phân biệt đối xử với những người khác giới và tôn trọng không đúng giới tính.,4,,,,,
Cô ấy hay phát biểu trái ngược với những gì đã thỏa thuận và không tôn trọng đồng nghiệp.,4,,,,,
Cô ấy hay lắm chiêu và không có chính trực trong hành động.,4,,,,,
Cô ấy hay làm việc sai sót và không bao giờ tự sửa chữa lỗi của mình.,4,,,,,
Cô ấy hay làm phiền người khác không quan tâm đến việc họ có thể bận rộn hay không.,4,,,,,
Cô ấy hay ham muốn kiểm soát người khác và tỏ ra kiêu căng.,4,,,,,
Cô ấy hay gây chuyện và tạo ra sự xích mích trong nhóm.,4,,,,,
Cô ấy hay giở giọng và chỉ trích người khác.,4,,,,,
Cô ấy hay giáo dục người học bằng những hình thức tôn trọng thấp.,4,,,,,
Cô ấy hay cãi nhau với bạn bè và không chịu xin lỗi khi sai.,4,,,,,
Cô ấy hay chủ quan và không lắng nghe ý kiến của người khác.,4,,,,,
Cô ấy hay chê bai người khác và khiến mọi người cảm thấy tự ti.,4,,,,,
Cô ấy hay chê bai người khác mà không bao giờ nhận ra những lỗi của mình.,4,,,,,
Cô ấy hay cho rằng mình đã học đủ kiến thức và không cần học thêm.,4,,,,,
Cô ấy hay cho rằng mình mới là tốt nhất mặc dù không có bằng cấp.,4,,,,,
Cô ấy hay bị nhiễm tiêu cực và không tốt cho tinh thần của nhóm.,4,,,,,
Cô ấy hay bắt chước giảng viên giảng dạy chứ không có ý tưởng mới.,4,,,,,
Cô ấy hay biểu hiện thái độ không tôn trọng người khác.,4,,,,,
Cô ấy giảm thiểu giá trị của những phản hồi của bạn.,4,,,,,
Cô ấy chỉ đồng ý với suy nghĩ của người khác và không đưa ra ý kiến ​​của bản thân.,4,,,,,
Cô ấy chỉ thích nói chuyện và không muốn đóng góp ý kiến vào dự án của nhóm.,4,,,,,
Cô ấy chỉ quan tâm đến điểm số của mình mà không cố gắng giúp đỡ những người khác.,4,,,,,
"Cô ấy chỉ quan tâm đến việc làm của bản thân mình, không hợp tác với nhóm.",4,,,,,
Cô ấy chỉ quan tâm đến việc giành được thành tích cá nhân mà không để ý đến sự phát triển của lớp học.,4,,,,,
Cô ấy chỉ quan tâm đến kết quả cá nhân và không hề chia sẻ kiến ​​thức cho người khác.,4,,,,,
Cô ấy chỉ quan tâm đến chuyện của mình mà không bao giờ suy nghĩ đến người khác.,4,,,,,
"Cô ấy chỉ làm việc khi được giao nhiệm vụ cụ thể, không bao giờ tự động ý tưởng.",4,,,,,
Cô ấy chỉ làm những việc mình thích và không bao giờ chịu đóng góp ý kiến hay giúp đỡ nhóm.,4,,,,,
Cô ấy chỉ biết đòi hỏi muốn hưởng lợi nhưng không hề chịu đóng góp công sức.,4,,,,,
Cô ấy chỉ biết tìm cách phô trương và đố kỵ với người khác.,4,,,,,
cô đẹp gái cach dạy hấp dẫn sv,4,,,,,
Cô ta thực sự không biết cách trị liệu người khác.,4,,,,,
Cô ta rất ích kỷ chịu đóng góp vào nhóm.,4,,,,,
Cô ta là người vô trách nhiệm nhất trong nhóm.,4,,,,,
Cô ta là người khó chịu nhất mà tôi từng biết đến.,4,,,,,
Cô ta luôn đổ lỗi cho người khác khi có vấn đề.,4,,,,,
Cô ta luôn chỉ nghĩ đến việc lợi dụng người khác.,4,,,,,
Cô ta không thể làm được bất cứ điều gì đúng cách.,4,,,,,
Cô ta không thể giữ bí mật được.,4,,,,,
Cô ta không thể giải quyết vấn đề.,4,,,,,
Cô ta không quan tâm đến người khác và sự thật.,4,,,,,
Cô ta không có tinh thần đồng đội.,4,,,,,
Cô ta không có tinh thần thử thách.,4,,,,,
Cô ta không có khả năng lãnh đạo.,4,,,,,
Cô này không hiểu rõ đề tài và dẫn đến những sai lầm trong quá trình làm bài tập.,4,,,,,
Cô này không chịu giúp đỡ nhóm và thường xuyên để toàn bộ công việc cho người khác.,4,,,,,
Cô nhiệt tình giảng dạy sinh viên,4,,,,,
cô giảng dạy rất nhiệt tình và dễ hiểu,4,,,,,
cô giảng dạy nhiệt tình trình bày nội dung bài giảng rõ ràng và dễ hiểu,4,,,,,
CÔ GIÁO VUI TÍNH  HÒA DỒNG CHẤT LƯỢNG,4,,,,,
"Cô giáo này, rất tự tin vào kiến thức của mình, không hề chia sẻ một cách dễ hiểu cho sinh viên.",4,,,,,
Cô giáo này thỉnh thoảng hiển thị những biểu hiện thông minh và châm biếm với sinh viên.,4,,,,,
"Cô giáo này thường xuyên muốn đánh giá cao hơn thực tế, làm cho sinh viên lo lắng và khó chịu.",4,,,,,
