mạng không ổn định,tệ,,
Khó tương tác,tệ,,
không có,bình thường,,
Đường truyền  internet hay gặp sự cố,tệ,,
....,không liên quan,,
mạng yếu,tệ,,
Không có vấn đề gì khó khăn ạ,tệ,,
Không ,bình thường,,
đường truyền kém,tệ,,
Đường truyền internet; thiết bị sử dụng học trực tuyến,tệ,,
Mất điện đột xuất,tệ,,
Không có ạ,bình thường,,
Đường truyền internet bị gián đoạn,tệ,,
Đôi khi mất wifi giữa chừng tiết học,tệ,,
Đôi khi mất tín hiệu internet ảnh hướng đến bài giảng,tệ,,
Mạng lag ,tệ,,
Có vài hôm mạng hơi yếu,tệ,,
Đường truyền của sinh viên và giảng viên đôi khi chưa ổn định gây hạn chế cho việc tiếp thu,rất tệ,,
Mạng không ổn định,tệ,,
Internet,không liên quan,,
đường truyền không ổn định,tệ,,
không,bình thường,,
đường truyền đôi khi bị lỗi,tệ,,
Khó tiếp thu bài học hiệu quả,tệ,,
không có,bình thường,,
nếu gặp môt số vấn đề về mạng hoăc các thiết bi sẽ ảnh hưởng đến quá trình hoc và quá trình thi,rất tệ,,
Rớt mạng đột ngột ,tệ,,
mạng yếu,tệ,,
Không có,bình thường,,
Dạ  hông,bình thường,,
khó làm việc nhóm,tệ,,
đường truyền internet,tệ,,
không,bình thường,,
Không,bình thường,,
"tập trung chưa cao, dễ phân tâm",tệ,,
dễ bị mất tập trung,tệ,,
đường truyền internet yếu,tệ,,
Mạng ko ổn định,tệ,,
Mạng sập,tệ,,
không có,bình thường,,
.,không liên quan,,
Khó bàn bạc làm bài,tệ,,
Internet và màn hình ,tệ,,
mạng,tệ,,
cup dien,tệ,,
không có,bình thường,,
"wifi chập chờn, máy hư, ",tệ,,
không có,bình thường,,
đường truyền mạng không ổn định,tệ,,
"Mạng yếu, lâu lâu bị cúp điện bất chợt",tệ,,
không,bình thường,,
ok,tốt,,
Mạng lag ,tệ,,
"Cúp điện, mạng lag",tệ,,
Khong co,bình thường,,
hay gặp trục trặc mạng,tệ,,
K,bình thường,,
mất tập trung,tệ,,
thiết bị cá nhân đôi lúc gặp trục trặc,tệ,,
Khó hiểu bài ,tệ,,
 mạng wifi yếu,tệ,,
không,bình thường,,
khó tiếp thu,tệ,,
Tình trạng internet không ổn định,tệ,,
Mạng yếu,tệ,,
Không có,bình thường,,
"Mạng không ổn định, dể mất tập trung",tệ,,
Không có khó khăn.,tốt,,
mạng lag,tệ,,
Khó hiểu hơn khi học tại trường,tệ,,
!,không liên quan,,
mạng kém,tệ,,
Không có gì khó khăn,tệ,,
K có,bình thường,,
Tuêps thu bài không trọn vẹn,tệ,,
"Mất điện, mạng lag ",tệ,,
Đường truyền Internet bị lag,tệ,,
Mạng không ổn định,tệ,,
Mạng internet,tệ,,
đã quen với phương pháp học truyền thống,tệ,,
Đôi khi đường truyền của em hơi kém nên không nghe được thầy giảng bài ạ.,rất tệ,,
Mạng lag,tệ,,
rớt mạng mạng lag cúp điện,tệ,,
thiết bị học thường trục trặc,tệ,,
Nhìn quá nhiều vào màn hình điện thoại,tệ,,
"Wifi không ổn định, tác động bên ngoài ",tệ,,
không ,bình thường,,
Không có khó khăn nào ,tốt,,
Có khi rớt mạng không tham gia lớp học được,rất tệ,,
Khó tiếp thu bài,tệ,,
Đường trường kém,tệ,,
Mất kết nối,tệ,,
đường truyền internet,tệ,,
Thiếu dụng cụ học tập ,tệ,,
Không,bình thường,,
Không có,bình thường,,
K có,bình thường,,
"mạng lag, hạn chế giao tiếp và trao đổi với giáo viên",rất tệ,,
"Đường truyền internet không ổn định làm ảnh hưởng tới kết quả học tập của sinh viên, nhiều sv còn thủ động trong quá trình học tập.",tệ,,
hơi mất tập trung,tệ,,
"xa nhà, xa gia đình, đi lại khó khăn",tệ,,
ko,bình thường,,
Dạ không có,bình thường,,
 đường truyền internet còn yếu,tệ,,
Thường xuyên bị mất wifi vì bắt ké nhà hàng xóm,tệ,,
Không có,bình thường,,
không có,bình thường,,
Mạng và thiết bị đôi khi lag và yếu,tệ,,
không có,bình thường,,
Đôi khi đường truyền kém,tệ,,
"đường truyền internet không tốt, thiết bị trục trặc",tệ,,
không,bình thường,,
Mạng không ổn định hay bị phân tâm trong quá trình học,rất tệ,,
Ko,bình thường,,
hay lag mạng ,tệ,,
Mạng dễ rớt những lúc trời mưa,tệ,,
không,bình thường,,
Không có,bình thường,,
Không chất lượng,tệ,,
hiểu bài chậm,tệ,,
Nsnan,không liên quan,,
khong co,bình thường,,
đường truyền yếu,tệ,,
khó có thể hiểu hết hàm ý giáo viên tuyền tải qua internet,tệ,,
mạng yếu,tệ,,
Ít,không liên quan,,
Khó giao lưu cùng mọi người,tệ,,
dễ bị lơ là mất tập trung,,,
Không có ,bình thường,,
đường truyền kém,tệ,,
Học online nhiều đôi lúc laptop bị nóng máy làm chậm máy…,tệ,,
ko co,bình thường,,
học không hiệu quả bằng học off,tệ,,
Rớt mạng hoặc cúp điện,tệ,,
Đường truyền yếu,tệ,,
Không,bình thường,,
Không có,bình thường,,
Mạng lag,tệ,,
không có ,bình thường,,
Mạng lag,tệ,,
Không,bình thường,,
Không được tương tác trực tiếp ,tệ,,
Không có khó khăn gì ạ,tốt,,
sự cố mạng,tệ,,
mạng yếu,tệ,,
Đường truyền không ổn định ,tệ,,
"Đường truyền internet không ổng đinh, lâu lâu nhà bị mất điện",tệ,,
Đường truyền đôi khi k ổn,tệ,,
Không ạ ,bình thường,,
Đường truyền kết nối yếu,tệ,,
Mạng chập chờn ,tệ,,
không có,bình thường,,
dễ phân tâm.,tệ,,
Khó nắm bắt bài,tệ,,
Khó khăn mạng yếu và tình trạng bị mất điện đột ngột,rất tệ,,
Làm việc nhóm khó,tệ,,
"Mạng có lúc bị chập chờn, khó hiểu hơn so với học trực tiếp tại trường, khó tương tác với giảng viên hơn",rất tệ,,
/,không liên quan,,
Mạng,tệ,,
internet có lúc yếu,tệ,,
Rớt mạng,tệ,,
Mạng thường trục trặc,tệ,,
Không có,bình thường,,
vẫn có phần chưa hiểu + mạng,tệ,,
Không ,bình thường,,
Khó tiếp thu,tệ,,
"không hiểu bài khó năm bắt bài học , mạng lag không vào lớp học được",rất tệ,,
Đường truyền internet,tệ,,
Mạng yếu ,tệ,,
Ko có,bình thường,,
Khó hiểu hơn khi học tại lớp,tệ,,
Mau hết pin khi học,tệ,,
Không,bình thường,,
hay mất mạng,tệ,,
Mạng yếu ,tệ,,
rớt mạng ,tệ,,
"Tài liệu, quá trình thi",tệ,,
Ko có,bình thường,,
khong có ,bình thường,,
Rớt mạng,tệ,,
đường truyền mạng,tệ,,
đường truyền internet;,tệ,,
k tiếp thu kiến thức tốt,tệ,,
Không có tài liệu,tệ,,
đôi khi mạng lag khó nghe,tệ,,
đường truyền internet,tệ,,
đường truyền internet đã quen học tập theo phương pháp truyền thống; ,tệ,,
đường truyền internet,tệ,,
Lỗi camera của laptop ,tệ,,
Mạng yếu,tệ,,
Mạng đôi lúc yếu ,tệ,,
tình trạng mạng kh ổn định,tệ,,
Wifi không ổn định,tệ,,
khó trao đổi bài,tệ,,
Bình thường,bình thường,,
Mạng yếu,tệ,,
Khó tiếp thu ,tệ,,
Không có,bình thường,,
Mạng,tệ,,
mạng yếu,tệ,,
bình thường,bình thường,,
mạng không ổn định,tệ,,
"thầy giảng không hiểu , ",tệ,,
Ok,tốt,,
Không,bình thường,,
hay mất mạng,tệ,,
"đường truyền có vấn đề, k trao đổi trực tiếp với GV cũng như bạn học để làm bài",rất tệ,,
không ý kiến,bình thường,,
Khó tiếp thu,tệ,,
không tập trung,tệ,,
không,bình thường,,
.,không liên quan,,
k có,bình thường,,
Mạng yếu,tệ,,
Đường truyển internet,tệ,,
Bình thường,bình thường,,
", rối loạn , mạng lag , k hiểu bài ",tệ,,
Mất kết nói khó tiếp thu bài ,tệ,,
Khó khăn nhiều lúc đường truyền k ổn định,tệ,,
Mất mạng,tệ,,
đường truyển internet kém,tệ,,
Không có,bình thường,,
không,bình thường,,
Không ,bình thường,,
Không có,bình thường,,
mất tập trung,tệ,,
không có khó khăn,tốt,,
Internet,không liên quan,,
không,bình thường,,
Internet,không liên quan,,
không,bình thường,,
KHÔNG,bình thường,,
Em ko có ý kiến,bình thường,,
mạng yếu,tệ,,
Không ý kiến ,bình thường,,
Mất kết nối mạng,tệ,,
"Mất điện, lỗi điện thoại, ko ổn định mạng",tệ,,
Mạng lag,tệ,,
không có,bình thường,,
mạng hay yếu bất ngờ,tệ,,
Khó thảo luận nhóm,tệ,,
Đường truyền internet ,tệ,,
Không,bình thường,,
mạng yếu,tệ,,
ko,bình thường,,
Wifi nhà yếu hay rớt,tệ,,
Khó trao đổi bài,tệ,,
Mất mạng,tệ,,
không có,bình thường,,
không có,bình thường,,
bị sự cố về mạng,tệ,,
Khó hiểu,tệ,,
"Đôi khi đường truyền không ổn định, làm ảnh hưởng đến việc gián đoạn bài giảng",rất tệ,,
không ý kiến,bình thường,,
không,bình thường,,
không có,bình thường,,
Không được tương tác trực tiếp với giảng viên,tệ,,
Khó tiếp thu hơn bên ngoài,tệ,,
mạng yếu gây cản trở việc học,tệ,,
Mất mạng wifi 3g dễ bị mất kiến thức,tệ,,
wifi hơi lag ,tệ,,
K,bình thường,,
Kh có sách,tệ,,
internet,không liên quan,,
Không được gặp giáo viên để trao đổi bài vở,tệ,,
s,không liên quan,,
k,bình thường,,
Đường truyền internet kém,tệ,,
Bình thường ,bình thường,,
Khó tiếp thu,tệ,,
oke,tốt,,
Không,bình thường,,
Lag,tệ,,
Không ,bình thường,,
Khó hiểu bài,tệ,,
Không,bình thường,,
 Xảy ra sự cố phát sinh lỗi máy móc thiết bị,tệ,,
Đường truyền mạng không ổn định,tệ,,
Đường truyền mạng kém,tệ,,
Mạng hay gặp vấn đề,tệ,,
đã quen học tập theo phương pháp truyền thống; kỹ năng sử dụng công nghệ để học tập trực tuyến; ...),rất tệ,,
mạng yếu,tệ,,
.,không liên quan,,
không có,bình thường,,
"mạng yếu, nhiều lí do khách quan nhưng không được công nhận",tệ,,
mất mạng ,tệ,,
khó hiểu bài,tệ,,
không,bình thường,,
k,bình thường,,
Không có,bình thường,,
Ok,tốt,,
Đường truyền lâu lâu bị trục trặc,tệ,,
giảng viên cần  chú ý đến sinh viên nhiều hơn,tệ,,
KHÔNG CÓ,bình thường,,
không có,bình thường,,
Không có ,bình thường,,
Mạng yếu,tệ,,
Mạng không ổn định,tệ,,
không,bình thường,,
"Đường mạng không ổn định, có những bất cấp trong học tập, đã quen cách học trực tiếp",tệ,,
Không,bình thường,,
Internet kém,tệ,,
Trao đổi,bình thường,,
Mạng yếu,tệ,,
khó tiếp thu lượng kiến thức ,tệ,,
Không có,bình thường,,
Mạng không ổn định ,tệ,,
out mạng,tệ,,
Không,bình thường,,
không,bình thường,,
điện mạng và không gian nhiều bất cập,tệ,,
"Dễ gặp sự cố về internet, mất điện",tệ,,
không hiểu bài,tệ,,
ok,tốt,,
Đường  truyền internet,tệ,,
Đường truyền kém,tệ,,
Hơi khó hiểu,tệ,,
trì hoãn do đường truyền,tệ,,
Không có khó khăn.,tốt,,
Thiết bị,bình thường,,
khó tiếp thu,tệ,,
Internet đường truyền thấp,tệ,,
mất internet,tệ,,
Mạng internet đôi lúc hơi yếu ,tệ,,
không,bình thường,,
Không được giao tiếp trực tiếp với giảng viên ,tệ,,
Mạng yếu,tệ,,
không có,bình thường,,
Mạng không ổn định,tệ,,
"Mạng kém, giật lag",tệ,,
rot mang,tệ,,
Rớt wifi,tệ,,
Mạng không ổn định,tệ,,
Quá nhiều bài tập nên thời gian học nhiều hơn so với bình thường ,tệ,,
mang yeu,tệ,,
Đường truyền không ổn định,tệ,,
không có,bình thường,,
đường truyền không ổn định,tệ,,
Đường truyền internet,tệ,,
Không đem laptop về quê,tệ,,
Không,bình thường,,
không,bình thường,,
"rớt mạng, mất điện",tệ,,
đôi lúc mạng không ổn định,tệ,,
Không,bình thường,,
không được gặp bạn bè để trao đổi nhiều ,tệ,,
internet không ổn định,tệ,,
Mạng yếu ,tệ,,
không có,bình thường,,
không,bình thường,,
Mạng yếu mất điện ,tệ,,
mạng hơi lag,tệ,,
Đường truyền internet kém,tệ,,
Mạng yếu nên không học được,tệ,,
.,không liên quan,,
Khó giao tiếp với giảng viên,tệ,,
Mất kết nối mạng ,tệ,,
Đường truyền internet không được ổn định cho lắm,tệ,,
khong co,bình thường,,
mạng yếu gặp nhiều bất lợi,tệ,,
kh ạ,bình thường,,
"Khó tiếp thu hơn, đường truyền kém sẽ hay out, giật lag từ giảng viên, ngồi nhìn laptop nhiều tăng độ cận",rất tệ,,
nhà đông cháu bị ồn,tệ,,
Ok,tốt,,
cúp điện,tệ,,
không khó khăn,tệ,,
Nhà mạng,tệ,,
không có gì ý kiến,bình thường,,
không có ạ ,bình thường,,
MẠNG VÀ ĐIỆN LÀ THỨ ĐÁNG LO.,tệ,,
Mạng chập chờn ,tệ,,
Không ,bình thường,,
Bình thường,bình thường,,
đường truyền không ổn định,tệ,,
sập mạng,tệ,,
Khó tiếp thu,tệ,,
Không có,bình thường,,
Không ,bình thường,,
Không,bình thường,,
không có,bình thường,,
đường truyền internet; thiết bị sử dụng học trực tuyến,tệ,,
Hay bị mất mạng,tệ,,
đường truyền internet,tệ,,
"học onl hay mất wifi, mất kết nối, ",tệ,,
Không,bình thường,,
không có,bình thường,,
no cmt,bình thường,,
sự cố mạng,tệ,,
mạng yếu,tệ,,
không,bình thường,,
O,không liên quan,,
intẻnet kém ,tệ,,
Khó tiếp thu,tệ,,
wifi yếu,tệ,,
Mang yeu,tệ,,
quản lí thời gian,tệ,,
dường truyền ,tệ,,
mạng,không liên quan,,
Nhiều người giơ tay quá không kịp tới lượt mình,tệ,,
k có,bình thường,,
Không,bình thường,,
không có,bình thường,,
Mất kết nối mạng ,tệ,,
Không,bình thường,,
không,bình thường,,
không ,bình thường,,
mất mạng,tệ,,
mạng,tệ,,
không,bình thường,,
Hay gặp sự cố cúp điện ,tệ,,
không,bình thường,,
Đăng kí mạng,tệ,,
.,không liên quan,,
k,bình thường,,
Mạng kém,tệ,,
khó tiếp cận,tệ,,
Rớt mạng,tệ,,
Lâu lâu gặp sự cố ,tệ,,
"Mạng lag, mất điện ",tệ,,
Không có,bình thường,,
mạng internet,tệ,,
Mạng hay trục trặc ,tệ,,
ok,tốt,,
đường truyền internet,tệ,,
K,bình thường,,
K có,bình thường,,
không có ,bình thường,,
Không,bình thường,,
Không có,bình thường,,
Đường truyền internet,tệ,,
ok,tốt,,
             ,không liên quan,,
.,không liên quan,,
ok,tốt,,
Đôi lúc rớt mạng,tệ,,
Không,bình thường,,
"Ồn ào, mạng không ổn định",tệ,,
Mất tập trung,tệ,,
"mạng yếu, giáo viên làm khó",tệ,,
khó kết nối với bạn bè khi làm bài tập nhóm,tệ,,
Đường truyền internet,tệ,,
O nha,bình thường,,
Ngại hỏi nhiều ,tệ,,
k,bình thường,,
Khó theo kịp bài ,tệ,,
Kết nối,tệ,,
Khó tương tác,tệ,,
Đường truyền,tệ,,
mạng wifi,tệ,,
k,bình thường,,
Giảng dạy còn vài phần nhanh ,tệ,,
không,bình thường,,
Không có khó khăn,tốt,,
Hay rớt mạng,tệ,,
tình trạng mạng ,tệ,,
mạng lag,tệ,,
không có,bình thường,,
Mạng chậm ,tệ,,
không có,bình thường,,
Internet không ổn định,tệ,,
khó tập trung,tệ,,
"đường truyền, thiết bị",bình thường,,
khó tương tác,tệ,,
mạng yếu ,tệ,,
Những tác động khác xung quanh nơi học,tệ,,
Rớt mạng,tệ,,
"Mất mạng, đường truyền kém ",tệ,,
Không gặp bạn bè. ,tệ,,
đường truyền internet,tệ,,
Mic hư,tệ,,
Khó tiếp thu,tệ,,
Phân tâm bởi các nền tảng giải trí,tệ,,
mất mạng,tệ,,
Đường truyền ko ổn định,tệ,,
mạng,bình thường,,
Rớt mạng ,tệ,,
 k có,bình thường,,
Hay bị giật lag và out ra ngoài ,tệ,,
không,bình thường,,
Mạng yếu,tệ,,
mạng không ổn định,tệ,,
mạng không ổn định,tệ,,
Đường truyền,bình thường,,
mạng,tệ,,
Không có,bình thường,,
"đường truyền mạng, trục trắc phần mềm gg classroom trong việc nộp bài",rất tệ,,
Đường truyền không ổn định,tệ,,
Okela,tốt,,
chưa có,bình thường,,
ko ,bình thường,,
Khó khăn trong đường truyền internet và thảo luận nhóm,tệ,,
"đường truyền , mất tập trung",tệ,,
mạng yếu,tệ,,
mạng yếu,tệ,,
.,không liên quan,,
"thiếu sự tương tác , đường truyền mạng kém",tệ,,
mạng lag,tệ,,
sự tập trung khi học,tệ,,
đã quan học tập với cách truyền thống hơn,tệ,,
đường truyền mạng,tệ,,
K có,bình thường,,
Sự cố mạng,tệ,,
mất kết nối,tệ,,
Mạng ko ổn định ạ,tệ,,
không,bình thường,,
Không có,bình thường,,
"Hạn chế của kết nối internet, thiết bị học",tệ,,
Thỉnh thoảng khó hiểu,tệ,,
kết nối mạng,tệ,,
mạng không ổn định,tệ,,
Mạng lag,tệ,,
Mạng lag,tệ,,
Không có,bình thường,,
.,không liên quan,,
Không có ,bình thường,,
hay bị rời ra khỏi lớp đột suất,tệ,,
Không có,bình thường,,
không có,bình thường,,
Tốt,tốt,,
Không,bình thường,,
Khác ,không liên quan,,
Không ,bình thường,,
vẫn chưa hiểu được bài,tệ,,
Khó tập trung,tệ,,
đường truyền internet chập chờn,tệ,,
đường truyền mạng không ổn định,tệ,,
Không có,bình thường,,
bt,bình thường,,
đường truyền không ổn định,tệ,,
Đường truyền hạn chế,tệ,,
Không có ý kiến,bình thường,,
"Khó tậo trung, buồn ngủ",tệ,,
thườn xuyên bị giật lag,tệ,,
K,bình thường,,
khó khăn khi làm tập nhóm,tệ,,
  ,không liên quan,,
Không có,bình thường,,
Ok,tốt,,
"đường truyền không ổn định, không nghe được thông tin giảng viên đang đề cập",rất tệ,,
Wifi không ổn định,tệ,,
tương tác,không liên quan,,
Mạng lag,tệ,,
đường truyền đôi khi gặp vấn đề,tệ,,
mạng yếu ,tệ,,
Buồn ngủ ạ,tệ,,
Khó tiếp thu bài,tệ,,
khó tập trung,tệ,,
đường truyền internet không ổn định,tệ,,
Khong,bình thường,,
Đường truyền internet nhiều lúc không ổn định,tệ,,
mạng lag,tệ,,
Mạng hay lag,tệ,,
Ít hiểu bài hơn,tệ,,
Tình trạng mạng,tệ,,
"Gặp vấn đề về mạng, thiết bị học",tệ,,
mạng hay out ra ngoài,tệ,,
Nhà thường xuyên mất điện,tệ,,
đường truyền internet không ổn đinh ,tệ,,
.,không liên quan,,
Mạng lag,tệ,,
Khó tiếp thu,tệ,,
Mạng yếu,tệ,,
khó hiểu bài hơn học trực tiếp,tệ,,
a,không liên quan,,
đường truyền không ổn định,tệ,,
không,bình thường,,
Hiệu quả học nằm ở mức tương đối .  Việc thi onl thì dể gặp khó khăn sự cố . Gặp nhiều sự cố về mạng . Máy tính . ...,rất tệ,,
khong,bình thường,,
đôi lúc mạng không ổn định,tệ,,
ko,bình thường,,
Đi xa ,không liên quan,,
Wifi yếu,tệ,,
không,bình thường,,
Phụ thuộc đường truyền internet ,tệ,,
Ko,bình thường,,
khong,bình thường,,
đường truyền internet ko ổn định,tệ,,
Không có ý kiến,bình thường,,
"Đường truyền mạng, cúp điện ",tệ,,
mạng không ổn định,tệ,,
Dễ buồn ngủ,tệ,,
Mất kết nối ,tệ,,
ít tương tác được với giáo viên,tệ,,
đường truyền internet,tệ,,
"Cô không cho ví dụ và giải, chỉ cho bài thẳng rồi bắt làm lấy điểm, sv ko thể hiểu đc",rất tệ,,
.,không liên quan,,
Mạng yếu,tệ,,
Mạng yếu ,tệ,,
kết nối mạng kém,tệ,,
không,bình thường,,
Cúp điện,,,
mạng yếu,tệ,,
Không có,bình thường,,
đường truyền kết nói internet.,tệ,,
không có,bình thường,,
đường truyền internet yếu,tệ,,
Khó trao đổi bài với giảng viên,tệ,,
không trực tieps trao đổi với giảng viên ,tệ,,
không có ,bình thường,,
Không thể trao đổi trực tiếp với giảng viên,tệ,,
0,không liên quan,,
"đường truyền mạng kém, chất lượng tiếp thu hạn chế",tệ,,
Không có,bình thường,,
không,bình thường,,
Mạng chập chờn,tệ,,
Dễ buồn ngủ.,tệ,,
Khó hỏi bài và làm việc nhóm,tệ,,
.,không liên quan,,
"giáo viên không chỉ dạy rõ ràng nhưng lại trừ điểm rất nhiều, ít lắng nghe ý kiến sinh viên, chưa cho biết điểm quá trình, thao tác giảng dạy còn nhiều thiếu sót",rất tệ,,
Mạng yếu,tệ,,
Lâu lâu mạng lag,tệ,,
Giảng viên khó khăn với sinh viên,tệ,,
Không,bình thường,,
K,bình thường,,
Mất mạng,tệ,,
Môi trường học ồn,tệ,,
Lỗi mạng,tệ,,
Nhà wifi yếu,tệ,,
Thỉnh thoảng đường truyền kém,tệ,,
Dễ mất kết nối ,tệ,,
Lỗi đường truyền,tệ,,
Phải tốn tiền đăng ký 4G,tệ,,
tiếp thu,không liên quan,,
"Đường truyền không ổn định, mất điện đột xuất",tệ,,
Mạng không ổn định,tệ,,
Không,bình thường,,
Mạng yếum lap hư,tệ,,
Đường truyền không ổn định,tệ,,
khó trao đổi với giáo viên ,tệ,,
Mạng yếu,tệ,,
không có ý kiến ạ,bình thường,,
không,bình thường,,
Không có,bình thường,,
giao tiếp khó khăn,tệ,,
Đường truyền internext không ổn định,tệ,,
Bình thường,bình thường,,
Mạng yếu ảnh hưởng vuệc honc,tệ,,
Không hiểu bài bằng học trực tiếp,tệ,,
bị mất mạng không học được,tệ,,
đường truyền internet ko ổn định,tệ,,
khong y kien,bình thường,,
Đường truyền không ổn định,tệ,,
mạng không ổn định,tệ,,
Đường tuyền internet,tệ,,
Mạng yếu ,tệ,,
Đường mạng không ổn định,tệ,,
đôi khi gặp lỗi kỹ thuật,tệ,,
Đường truyền internet không ổn định trong quá trình học ,tệ,,
no,bình thường,,
Không,bình thường,,
"mất mạng, mất điện",tệ,,
.,không liên quan,,
Không có,bình thường,,
hay mất mạng,tệ,,
mạng yếu ạ,tệ,,
"không tập trung được, lười ",tệ,,
"Máy lag, rớt mạng",tệ,,
Mạng lag,tệ,,
Không được học những tiết học trải nghiệm thực tế,tệ,,
mạng chậm,tệ,,
Khó làm việc nhóm,tệ,,
Kết nối internet không ổn định ,tệ,,
.,không liên quan,,
đường truyền,không liên quan,,
bị mất điện khiến kiến thức bị lỗ hổng,tệ,,
có khi cúp điện không học được,tệ,,
Mạng chập trờn,tệ,,
Ko,bình thường,,
sự cố internet,tệ,,
không,bình thường,,
đường truyền không ổn định,tệ,,
chan nan,tệ,,
ko có khó khăn,tệ,,
Mạng không ổn định,tệ,,
Học trực tuyến không được tập trung như học trực tiếp,tệ,,
mạng trục trặc,tệ,,
mất mạng,tệ,,
không có,bình thường,,
Ít sự tương tác trực tiếp,tệ,,
Mạng yếu ,tệ,,
"cúp điện, mạng yếu, chai pin, mỏi mắt, đau đầu, khó tiếp thu ( không có laptop học bằng điện thoại )",rất tệ,,
ko có,bình thường,,
đường truyền internet,tệ,,
Không được hướng dẫn trực tiếp ,tệ,,
Còn thiếu những trao đổi trực tiếp khi họp nhóm,tệ,,
Mạng lag,tệ,,
hay rớt mạng,tệ,,
Mạng đôi lúc bị chập chờn,tệ,,
"Mất tập trung, kiến thức khó vô",tệ,,
k có,bình thường,,
Lag,tệ,,
X,không liên quan,,
không có ewifi ,tệ,,
Buồn,tệ,,
"mạng yếu, ảnh hưởng từ những môi trường xung quanh,...",rất tệ,,
mất điện,tệ,,
không,bình thường,,
Không,bình thường,,
mạng chập chờn,tệ,,
Không có,bình thường,,
ko có tài liệu,tệ,,
không thấy khó khăn,tệ,,
Ít tiếp thu nhiều kiến thức ,tệ,,
đôi lúc đường truyền mạng bị yếu,tệ,,
mạng chập chờn,tệ,,
vấn đề đường truyền,tệ,,
Có nhiều ,tệ,,
không tương tác nhiều với giáo viên,tệ,,
cảm thấy khô khan trong qua trình học,tệ,,
"Mất mạng, cúp điện,....",tệ,,
Mạng yếu,tệ,,
đường truyền không ổn định,tệ,,
mạng không ổn định,tệ,,
"đường truyền Internet chưa ổn định, laptop nhiều khi bị lag, mất kết nối ",tệ,,
Không hiểu bài,tệ,,
"Khó tiếp thu bài do sự cố phát sinh: wifi, tiếng ồn, ...",tệ,,
"dễ rớt mạng, xem tài liệu trên lap không quen, dễ hại mắt",rất tệ,,
Không,bình thường,,
chấm điểm không công ,tệ,,
"Mạng lag, thiết bị trục trặc ",tệ,,
không có,bình thường,,
"lỗi kết nối, đường truyền mạng không ổn định, cúp điện đột ngột",rất tệ,,
"Khó tiếp thu trực tiếp, dễ buồn ngủ ",tệ,,
mất kết nối mạng,tệ,,
Thiết bị hay hư hỏng,tệ,,
khó hiểu bài ,tệ,,
Không,bình thường,,
Mạng,tệ,,
mạng internet,tệ,,
.,không liên quan,,
Mạng Internet bất thường ,tệ,,
Mạng yếu,tệ,,
không,bình thường,,
đường truyền internet,tệ,,
Thiếu tương tác,tệ,,
rớt mạng,tệ,,
Internet yếu,tệ,,
Khó tiếp thu,tệ,,
"Khó tập trung nghe giảng, đường truyền mạng yếu",tệ,,
không có,bình thường,,
nhà mạng không ổn đinh,tệ,,
 ,không liên quan,,
"Khó tương tác giảng viên, tốn nhiều thời gian, đau lưng, mỏi mắt, khó nắm chắc kiến thức.",rất tệ,,
k,bình thường,,
sợ cúp điện,,,
đường truyền internet; thiết bị sử dụng học trực tuyến,tệ,,
Mạng internet không ổn định,tệ,,
đường truyền Internet,tệ,,
không,bình thường,,
Mạng lag,tệ,,
a,không liên quan,,
không hiệu quả,tệ,,
không,bình thường,,
Đường truyền Internet ,tệ,,
đường truyền đôi khi không ổn định,tệ,,
Do đường truyền lúc mạnh lúc yếu ,tệ,,
mạng lad,tệ,,
không có,bình thường,,
đường truyền kém,tệ,,
Khó tiếp thu,tệ,,
không có,bình thường,,
Không,bình thường,,
"Mạng chậm, máy lag, mất điện",tệ,,
mạng yếu,tệ,,
Đường truyền,tệ,,
Hơi lười ,tệ,,
đường truyền int,tệ,,
Không được gặp mặt bạn bè,tệ,,
Mạng wifi bị yếu,tệ,,
Đường truyền internet,tệ,,
Không,bình thường,,
đường truyền intrernet,tệ,,
"đường truyền internet, khó tương tác trực tiếp với giảng viên",tệ,,
Có được gặp trực tiếp GV ,tệ,,
Khong,bình thường,,
Mạng,tệ,,
Không ,bình thường,,
mạng yếu,tệ,,
Đường truyền internet đôi lúc bị ngắt kết nối,tệ,,
Đường truyền internet yếu,tệ,,
Internet,không liên quan,,
Không,bình thường,,
khó hiểu hơn so với học trực tiếp,tệ,,
Kh có,bình thường,,
KH,bình thường,,
đường truyền internet yếu,tệ,,
Không có ạ,bình thường,,
Khó tậm trung ,tệ,,
"Đường truyền mạng k ổn định, hơi giật lag",rất tệ,,
cup dien,tệ,,
Khó tiếp thu bài,tệ,,
Không có,bình thường,,
"Mạng không ổn định dẫn đến bị thoát ra lớp học, lúc thi",rất tệ,,
đường truyền internet ,tệ,,
Mất mạng,tệ,,
mạng yếu ,tệ,,
Đường truyền Internet,tệ,,
đường truyền không ổn định,tệ,,
Không hiểu bài khó trao đổi ,tệ,,
Khi cúp điện là không học được,tệ,,
Không được gặp bạn bè thầy cô,tệ,,
Mạng kém ,tệ,,
Có,tốt,,
đường truyền ,bình thường,,
đường truyền internet,tệ,,
mạng không ổn định,tệ,,
Đường truyền internet gián đoạn và đã quen học tập theo phương pháp truyền thống,tệ,,
Không tiếp thu nhiều,tệ,,
"Không được gặ gỡ trao đổi trực tiếp cùng giảng viên, bạn bè.",tệ,,
Đường truyền internet yếu,tệ,,
không,bình thường,,
Phân tâm ,tệ,,
Đường truyền mạng kém,tệ,,
